county_name,PercentIDU,State,totalIDU,Legal,sspExist,sspBurden
Worcester County,30.1605504587156,MA,5057,Legal,At least one SSP in state,459.727272727273
Allen County,0,KS,410,Not Legal,No SSPs in state,410
Anderson County,0,KS,410,Not Legal,No SSPs in state,410
Atchison County,0,KS,410,Not Legal,No SSPs in state,410
Barber County,NA,KS,410,Not Legal,No SSPs in state,410
Barton County,0,KS,410,Not Legal,No SSPs in state,410
Bourbon County,0,KS,410,Not Legal,No SSPs in state,410
Brown County,NA,KS,410,Not Legal,No SSPs in state,410
Butler County,0,KS,410,Not Legal,No SSPs in state,410
Chase County,0,KS,410,Not Legal,No SSPs in state,410
Chautauqua County,NA,KS,410,Not Legal,No SSPs in state,410
Cherokee County,0,KS,410,Not Legal,No SSPs in state,410
Cheyenne County,NA,KS,410,Not Legal,No SSPs in state,410
Clark County,NA,KS,410,Not Legal,No SSPs in state,410
Clay County,0,KS,410,Not Legal,No SSPs in state,410
Cloud County,NA,KS,410,Not Legal,No SSPs in state,410
Coffey County,NA,KS,410,Not Legal,No SSPs in state,410
Comanche County,NA,KS,410,Not Legal,No SSPs in state,410
Cowley County,0,KS,410,Not Legal,No SSPs in state,410
Crawford County,NA,KS,410,Not Legal,No SSPs in state,410
Decatur County,NA,KS,410,Not Legal,No SSPs in state,410
Dickinson County,0,KS,410,Not Legal,No SSPs in state,410
Doniphan County,NA,KS,410,Not Legal,No SSPs in state,410
Douglas County,0,KS,410,Not Legal,No SSPs in state,410
Edwards County,NA,KS,410,Not Legal,No SSPs in state,410
Elk County,NA,KS,410,Not Legal,No SSPs in state,410
Ellis County,0,KS,410,Not Legal,No SSPs in state,410
Ellsworth County,0,KS,410,Not Legal,No SSPs in state,410
Finney County,0,KS,410,Not Legal,No SSPs in state,410
Ford County,0,KS,410,Not Legal,No SSPs in state,410
Franklin County,0,KS,410,Not Legal,No SSPs in state,410
Geary County,0,KS,410,Not Legal,No SSPs in state,410
Gove County,NA,KS,410,Not Legal,No SSPs in state,410
Graham County,NA,KS,410,Not Legal,No SSPs in state,410
Grant County,NA,KS,410,Not Legal,No SSPs in state,410
Gray County,NA,KS,410,Not Legal,No SSPs in state,410
Greeley County,NA,KS,410,Not Legal,No SSPs in state,410
Greenwood County,NA,KS,410,Not Legal,No SSPs in state,410
Hamilton County,NA,KS,410,Not Legal,No SSPs in state,410
Harper County,NA,KS,410,Not Legal,No SSPs in state,410
Harvey County,0,KS,410,Not Legal,No SSPs in state,410
Haskell County,NA,KS,410,Not Legal,No SSPs in state,410
Hodgeman County,NA,KS,410,Not Legal,No SSPs in state,410
Jackson County,0,KS,410,Not Legal,No SSPs in state,410
Jefferson County,NA,KS,410,Not Legal,No SSPs in state,410
Jewell County,NA,KS,410,Not Legal,No SSPs in state,410
Johnson County,22.0168067226891,KS,410,Not Legal,No SSPs in state,410
Kearny County,NA,KS,410,Not Legal,No SSPs in state,410
Kingman County,NA,KS,410,Not Legal,No SSPs in state,410
Kiowa County,NA,KS,410,Not Legal,No SSPs in state,410
Labette County,0,KS,410,Not Legal,No SSPs in state,410
Lane County,NA,KS,410,Not Legal,No SSPs in state,410
Leavenworth County,6.36942675159236,KS,410,Not Legal,No SSPs in state,410
Lincoln County,NA,KS,410,Not Legal,No SSPs in state,410
Linn County,NA,KS,410,Not Legal,No SSPs in state,410
Logan County,NA,KS,410,Not Legal,No SSPs in state,410
Lyon County,NA,KS,410,Not Legal,No SSPs in state,410
McPherson County,0,KS,410,Not Legal,No SSPs in state,410
Marion County,NA,KS,410,Not Legal,No SSPs in state,410
Marshall County,NA,KS,410,Not Legal,No SSPs in state,410
Meade County,NA,KS,410,Not Legal,No SSPs in state,410
Miami County,0,KS,410,Not Legal,No SSPs in state,410
Mitchell County,NA,KS,410,Not Legal,No SSPs in state,410
Montgomery County,0,KS,410,Not Legal,No SSPs in state,410
Morris County,NA,KS,410,Not Legal,No SSPs in state,410
Morton County,NA,KS,410,Not Legal,No SSPs in state,410
Nemaha County,NA,KS,410,Not Legal,No SSPs in state,410
Neosho County,NA,KS,410,Not Legal,No SSPs in state,410
Ness County,NA,KS,410,Not Legal,No SSPs in state,410
Norton County,NA,KS,410,Not Legal,No SSPs in state,410
Osage County,0,KS,410,Not Legal,No SSPs in state,410
Osborne County,NA,KS,410,Not Legal,No SSPs in state,410
Ottawa County,0,KS,410,Not Legal,No SSPs in state,410
Pawnee County,0,KS,410,Not Legal,No SSPs in state,410
Phillips County,NA,KS,410,Not Legal,No SSPs in state,410
Pottawatomie County,0,KS,410,Not Legal,No SSPs in state,410
Pratt County,NA,KS,410,Not Legal,No SSPs in state,410
Rawlins County,NA,KS,410,Not Legal,No SSPs in state,410
Reno County,0,KS,410,Not Legal,No SSPs in state,410
Republic County,NA,KS,410,Not Legal,No SSPs in state,410
Rice County,NA,KS,410,Not Legal,No SSPs in state,410
Riley County,0,KS,410,Not Legal,No SSPs in state,410
Rooks County,NA,KS,410,Not Legal,No SSPs in state,410
Rush County,NA,KS,410,Not Legal,No SSPs in state,410
Russell County,NA,KS,410,Not Legal,No SSPs in state,410
Saline County,0,KS,410,Not Legal,No SSPs in state,410
Scott County,NA,KS,410,Not Legal,No SSPs in state,410
Sedgwick County,19.0159574468085,KS,410,Not Legal,No SSPs in state,410
Seward County,0,KS,410,Not Legal,No SSPs in state,410
Shawnee County,18.9189189189189,KS,410,Not Legal,No SSPs in state,410
Sheridan County,NA,KS,410,Not Legal,No SSPs in state,410
Sherman County,NA,KS,410,Not Legal,No SSPs in state,410
Smith County,NA,KS,410,Not Legal,No SSPs in state,410
Stafford County,NA,KS,410,Not Legal,No SSPs in state,410
Stanton County,NA,KS,410,Not Legal,No SSPs in state,410
Stevens County,NA,KS,410,Not Legal,No SSPs in state,410
Sumner County,0,KS,410,Not Legal,No SSPs in state,410
Thomas County,NA,KS,410,Not Legal,No SSPs in state,410
Trego County,NA,KS,410,Not Legal,No SSPs in state,410
Wabaunsee County,NA,KS,410,Not Legal,No SSPs in state,410
Wallace County,NA,KS,410,Not Legal,No SSPs in state,410
Washington County,NA,KS,410,Not Legal,No SSPs in state,410
Wichita County,NA,KS,410,Not Legal,No SSPs in state,410
Wilson County,NA,KS,410,Not Legal,No SSPs in state,410
Woodson County,NA,KS,410,Not Legal,No SSPs in state,410
Wyandotte County,23.5955056179775,KS,410,Not Legal,No SSPs in state,410
Fairfield County,35.4714064914992,CT,3080,Not Legal,At least one SSP in state,342.222222222222
Hartford County,28.9520426287744,CT,3080,Not Legal,At least one SSP in state,342.222222222222
Litchfield County,20.4347826086957,CT,3080,Not Legal,At least one SSP in state,342.222222222222
Middlesex County,26.8382352941176,CT,3080,Not Legal,At least one SSP in state,342.222222222222
New Haven County,31.2105926860025,CT,3080,Not Legal,At least one SSP in state,342.222222222222
New London County,31.3373253493014,CT,3080,Not Legal,At least one SSP in state,342.222222222222
Tolland County,28.9256198347107,CT,3080,Not Legal,At least one SSP in state,342.222222222222
Windham County,23.1958762886598,CT,3080,Not Legal,At least one SSP in state,342.222222222222
Adams County,17.4057649667406,CO,1278,Legal,At least one SSP in state,319.5
Alamosa County,0,CO,1278,Legal,At least one SSP in state,319.5
Arapahoe County,22.9133858267717,CO,1278,Legal,At least one SSP in state,319.5
Archuleta County,0,CO,1278,Legal,At least one SSP in state,319.5
Baca County,NA,CO,1278,Legal,At least one SSP in state,319.5
Bent County,NA,CO,1278,Legal,At least one SSP in state,319.5
Boulder County,14.4859813084112,CO,1278,Legal,At least one SSP in state,319.5
Broomfield County,0,CO,1278,Legal,At least one SSP in state,319.5
Chaffee County,0,CO,1278,Legal,At least one SSP in state,319.5
Cheyenne County,NA,CO,1278,Legal,At least one SSP in state,319.5
Clear Creek County,0,CO,1278,Legal,At least one SSP in state,319.5
Conejos County,NA,CO,1278,Legal,At least one SSP in state,319.5
Costilla County,NA,CO,1278,Legal,At least one SSP in state,319.5
Crowley County,0,CO,1278,Legal,At least one SSP in state,319.5
Custer County,NA,CO,1278,Legal,At least one SSP in state,319.5
Delta County,0,CO,1278,Legal,At least one SSP in state,319.5
Denver County,8.62669919832694,CO,1278,Legal,At least one SSP in state,319.5
Dolores County,NA,CO,1278,Legal,At least one SSP in state,319.5
Douglas County,3.80434782608696,CO,1278,Legal,At least one SSP in state,319.5
Eagle County,0,CO,1278,Legal,At least one SSP in state,319.5
Elbert County,0,CO,1278,Legal,At least one SSP in state,319.5
El Paso County,14.3774069319641,CO,1278,Legal,At least one SSP in state,319.5
Fremont County,0,CO,1278,Legal,At least one SSP in state,319.5
Garfield County,0,CO,1278,Legal,At least one SSP in state,319.5
Gilpin County,0,CO,1278,Legal,At least one SSP in state,319.5
Grand County,0,CO,1278,Legal,At least one SSP in state,319.5
Gunnison County,0,CO,1278,Legal,At least one SSP in state,319.5
Hinsdale County,NA,CO,1278,Legal,At least one SSP in state,319.5
Huerfano County,0,CO,1278,Legal,At least one SSP in state,319.5
Jackson County,NA,CO,1278,Legal,At least one SSP in state,319.5
Jefferson County,11.8892508143322,CO,1278,Legal,At least one SSP in state,319.5
Kiowa County,NA,CO,1278,Legal,At least one SSP in state,319.5
Kit Carson County,NA,CO,1278,Legal,At least one SSP in state,319.5
Lake County,NA,CO,1278,Legal,At least one SSP in state,319.5
La Plata County,0,CO,1278,Legal,At least one SSP in state,319.5
Larimer County,4.64135021097046,CO,1278,Legal,At least one SSP in state,319.5
Las Animas County,0,CO,1278,Legal,At least one SSP in state,319.5
Lincoln County,0,CO,1278,Legal,At least one SSP in state,319.5
Logan County,0,CO,1278,Legal,At least one SSP in state,319.5
Mesa County,4.3859649122807,CO,1278,Legal,At least one SSP in state,319.5
Mineral County,NA,CO,1278,Legal,At least one SSP in state,319.5
Moffat County,0,CO,1278,Legal,At least one SSP in state,319.5
Montezuma County,0,CO,1278,Legal,At least one SSP in state,319.5
Montrose County,0,CO,1278,Legal,At least one SSP in state,319.5
Morgan County,0,CO,1278,Legal,At least one SSP in state,319.5
Otero County,0,CO,1278,Legal,At least one SSP in state,319.5
Ouray County,NA,CO,1278,Legal,At least one SSP in state,319.5
Park County,0,CO,1278,Legal,At least one SSP in state,319.5
Phillips County,NA,CO,1278,Legal,At least one SSP in state,319.5
Pitkin County,0,CO,1278,Legal,At least one SSP in state,319.5
Prowers County,0,CO,1278,Legal,At least one SSP in state,319.5
Pueblo County,20.9580838323353,CO,1278,Legal,At least one SSP in state,319.5
Rio Blanco County,0,CO,1278,Legal,At least one SSP in state,319.5
Rio Grande County,0,CO,1278,Legal,At least one SSP in state,319.5
Routt County,0,CO,1278,Legal,At least one SSP in state,319.5
Saguache County,0,CO,1278,Legal,At least one SSP in state,319.5
San Juan County,NA,CO,1278,Legal,At least one SSP in state,319.5
San Miguel County,0,CO,1278,Legal,At least one SSP in state,319.5
Sedgwick County,NA,CO,1278,Legal,At least one SSP in state,319.5
Summit County,0,CO,1278,Legal,At least one SSP in state,319.5
Teller County,0,CO,1278,Legal,At least one SSP in state,319.5
Washington County,NA,CO,1278,Legal,At least one SSP in state,319.5
Weld County,17.0454545454545,CO,1278,Legal,At least one SSP in state,319.5
Yuma County,0,CO,1278,Legal,At least one SSP in state,319.5
Adair County,NA,IA,305,Not Legal,At least one SSP in state,305
Adams County,NA,IA,305,Not Legal,At least one SSP in state,305
Allamakee County,0,IA,305,Not Legal,At least one SSP in state,305
Appanoose County,0,IA,305,Not Legal,At least one SSP in state,305
Audubon County,NA,IA,305,Not Legal,At least one SSP in state,305
Benton County,0,IA,305,Not Legal,At least one SSP in state,305
Black Hawk County,28.4313725490196,IA,305,Not Legal,At least one SSP in state,305
Boone County,0,IA,305,Not Legal,At least one SSP in state,305
Bremer County,0,IA,305,Not Legal,At least one SSP in state,305
Buchanan County,0,IA,305,Not Legal,At least one SSP in state,305
Buena Vista County,0,IA,305,Not Legal,At least one SSP in state,305
Butler County,NA,IA,305,Not Legal,At least one SSP in state,305
Calhoun County,NA,IA,305,Not Legal,At least one SSP in state,305
Carroll County,0,IA,305,Not Legal,At least one SSP in state,305
Cass County,NA,IA,305,Not Legal,At least one SSP in state,305
Cedar County,0,IA,305,Not Legal,At least one SSP in state,305
Cerro Gordo County,0,IA,305,Not Legal,At least one SSP in state,305
Cherokee County,NA,IA,305,Not Legal,At least one SSP in state,305
Chickasaw County,0,IA,305,Not Legal,At least one SSP in state,305
Clarke County,NA,IA,305,Not Legal,At least one SSP in state,305
Clay County,0,IA,305,Not Legal,At least one SSP in state,305
Clayton County,0,IA,305,Not Legal,At least one SSP in state,305
Clinton County,0,IA,305,Not Legal,At least one SSP in state,305
Crawford County,0,IA,305,Not Legal,At least one SSP in state,305
Dallas County,0,IA,305,Not Legal,At least one SSP in state,305
Davis County,NA,IA,305,Not Legal,At least one SSP in state,305
Decatur County,NA,IA,305,Not Legal,At least one SSP in state,305
Delaware County,NA,IA,305,Not Legal,At least one SSP in state,305
Des Moines County,0,IA,305,Not Legal,At least one SSP in state,305
Dickinson County,0,IA,305,Not Legal,At least one SSP in state,305
Dubuque County,0,IA,305,Not Legal,At least one SSP in state,305
Emmet County,NA,IA,305,Not Legal,At least one SSP in state,305
Fayette County,0,IA,305,Not Legal,At least one SSP in state,305
Floyd County,NA,IA,305,Not Legal,At least one SSP in state,305
Franklin County,NA,IA,305,Not Legal,At least one SSP in state,305
Fremont County,NA,IA,305,Not Legal,At least one SSP in state,305
Greene County,0,IA,305,Not Legal,At least one SSP in state,305
Grundy County,NA,IA,305,Not Legal,At least one SSP in state,305
Guthrie County,NA,IA,305,Not Legal,At least one SSP in state,305
Hamilton County,0,IA,305,Not Legal,At least one SSP in state,305
Hancock County,NA,IA,305,Not Legal,At least one SSP in state,305
Hardin County,0,IA,305,Not Legal,At least one SSP in state,305
Harrison County,0,IA,305,Not Legal,At least one SSP in state,305
Henry County,0,IA,305,Not Legal,At least one SSP in state,305
Howard County,NA,IA,305,Not Legal,At least one SSP in state,305
Humboldt County,NA,IA,305,Not Legal,At least one SSP in state,305
Ida County,NA,IA,305,Not Legal,At least one SSP in state,305
Iowa County,0,IA,305,Not Legal,At least one SSP in state,305
Jackson County,0,IA,305,Not Legal,At least one SSP in state,305
Jasper County,0,IA,305,Not Legal,At least one SSP in state,305
Jefferson County,NA,IA,305,Not Legal,At least one SSP in state,305
Johnson County,4.57516339869281,IA,305,Not Legal,At least one SSP in state,305
Jones County,0,IA,305,Not Legal,At least one SSP in state,305
Keokuk County,NA,IA,305,Not Legal,At least one SSP in state,305
Kossuth County,NA,IA,305,Not Legal,At least one SSP in state,305
Lee County,0,IA,305,Not Legal,At least one SSP in state,305
Linn County,26.0089686098655,IA,305,Not Legal,At least one SSP in state,305
Louisa County,0,IA,305,Not Legal,At least one SSP in state,305
Lucas County,0,IA,305,Not Legal,At least one SSP in state,305
Lyon County,NA,IA,305,Not Legal,At least one SSP in state,305
Madison County,0,IA,305,Not Legal,At least one SSP in state,305
Mahaska County,0,IA,305,Not Legal,At least one SSP in state,305
Marion County,0,IA,305,Not Legal,At least one SSP in state,305
Marshall County,0,IA,305,Not Legal,At least one SSP in state,305
Mills County,0,IA,305,Not Legal,At least one SSP in state,305
Mitchell County,NA,IA,305,Not Legal,At least one SSP in state,305
Monona County,NA,IA,305,Not Legal,At least one SSP in state,305
